timestamp,external-temperature,month,day,longitude,latitude,modeled
2006-12-29 12:03:11,11.0,12,29,10.997416812292842,46.00833820409646,False
2006-12-29 16:02:38,10.0,12,29,11.0002753,46.0076163,False
2006-12-29 20:01:42,8.0,12,29,11.0027647,46.0090639,False
2006-12-30 00:01:11,8.0,12,30,11.0016914,46.0094182,False
2006-12-30 04:01:25,9.0,12,30,11.0012613,46.0094442,False
2006-12-30 08:01:18,8.0,12,30,11.0009539,46.0096334,False
2006-12-30 12:03:10,11.0,12,30,11.0011511045505,46.00939668407325,False
2006-12-30 16:01:50,10.0,12,30,11.0013457,46.0091631,False
2006-12-30 20:00:49,10.0,12,30,10.9978461,46.0087649,False
2006-12-31 00:01:45,8.0,12,31,10.9990826,46.0104133,False
2006-12-31 04:02:23,10.0,12,31,10.999895,46.0109019,False
2006-12-31 08:02:42,11.0,12,31,11.0005322,46.0103352,False
2006-12-31 12:02:58,15.0,12,31,11.0004305,46.0094911,False
2006-12-31 16:03:06,12.0,12,31,10.999064664207005,46.009897223113406,False
2006-12-31 20:00:54,10.0,12,31,10.9977121,46.0102994,False
2007-01-01 00:01:24,13.0,1,1,11.0000644,46.0092699,False
2007-01-01 04:03:08,13.0,1,1,11.00006480187026,46.00838322350639,False
2007-01-01 08:02:37,12.0,1,1,11.0000652,46.0075048,False
2007-01-01 12:01:24,14.0,1,1,11.0020185,46.0078993,False
2007-01-01 16:03:08,11.0,1,1,10.998940606905656,46.00889011445047,False
2007-01-01 20:01:12,12.0,1,1,10.9959094,46.0098659,False
2007-01-02 00:02:54,11.0,1,2,10.9940668,46.0104444,False
2007-01-02 04:01:24,11.0,1,2,10.9981392,46.010533,False
2007-01-02 08:02:12,11.0,1,2,10.998436,46.0094661,False
2007-01-02 12:03:08,17.0,1,2,10.99863073190603,46.008888729936345,False
2007-01-02 16:03:08,11.0,1,2,10.998824709454924,46.00831359650272,False
2007-01-02 20:02:17,8.0,1,2,10.999018,46.0077405,False
2007-01-03 00:02:41,10.0,1,3,10.9997175,46.0071604,False
2007-01-03 04:01:12,9.0,1,3,10.999432,46.0071213,False
2007-01-03 08:02:57,11.0,1,3,10.997311,46.0065964,False
2007-01-03 12:02:58,11.0,1,3,10.9967841,46.0057347,False
2007-01-03 16:01:32,13.0,1,3,10.9952832,46.0051713,False
2007-01-03 20:02:40,10.0,1,3,10.9941997,46.005583,False
