event-id,visible,timestamp,location-long,location-lat,comments,external-temperature,height-above-ellipsoid,manually-marked-outlier,tag-tech-spec,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
181892822,true,2007-12-13 12:01:53.000,11.0463166,46.0088418,"",7.0,1603.76,,"6.4",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892823,true,2007-12-13 16:01:11.000,11.0458173,46.0095118,"",6.0,1605.51,,"9.2",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892824,true,2007-12-13 20:00:49.000,11.0455222,46.0094144,"",5.0,1620.14,,"3.2",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892825,true,2007-12-14 00:00:49.000,11.0461457,46.0086631,"",6.0,1613.21,,"4.8",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892826,true,2007-12-14 04:01:18.000,11.0461012,46.0089378,"",5.0,1610.14,,"8.8",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892827,true,2007-12-14 08:02:11.000,11.046217,46.0080961,"",5.0,1619.87,,"3",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892828,true,2007-12-14 12:01:47.000,11.0451447,46.0078831,"",7.0,1621.87,,"6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892829,true,2007-12-14 16:02:11.000,11.04598,46.0079503,"",5.0,1625.79,,"3",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892830,true,2007-12-14 20:00:54.000,11.0460126,46.0095042,"",2.0,1613.29,,"2.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892831,true,2007-12-15 00:00:48.000,11.0461225,46.0086925,"",3.0,1607.28,,"3",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892832,true,2007-12-15 04:00:49.000,11.0461693,46.0101114,"",0.0,1616.22,,"2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892833,true,2007-12-15 08:02:20.000,11.0456266,46.0055268,"",2.0,1616.26,,"2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892834,true,2007-12-15 12:01:23.000,11.0433136,46.008064,"",4.0,1621.92,,"3.4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892835,true,2007-12-15 16:01:48.000,11.0450029,46.0083044,"",5.0,1608.63,,"3.6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892836,true,2007-12-15 20:00:47.000,11.0447082,46.0096409,"",3.0,1615.3,,"2.8",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892837,true,2007-12-16 00:01:11.000,11.0460705,46.0079639,"",4.0,1613.2,,"4.4",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892838,true,2007-12-16 04:00:56.000,11.0458658,46.0094613,"",1.0,1609.55,,"2.4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892839,true,2007-12-16 08:02:58.000,11.042614,46.0060531,"",3.0,1609.81,,"12.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892840,true,2007-12-16 12:01:23.000,11.0446915,46.0083276,"",6.0,1608.92,,"3",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892841,true,2007-12-16 16:01:23.000,11.0437564,46.0086193,"",4.0,1620.69,,"3.2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892842,true,2007-12-16 20:00:53.000,11.0436259,46.0114538,"",5.0,1608.36,,"2.8",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892843,true,2007-12-17 00:00:54.000,11.0425511,46.0117172,"",-1.0,1606.5,,"2.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892844,true,2007-12-17 04:00:50.000,11.0430663,46.0120579,"",3.0,1614.41,,"9.2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892845,true,2007-12-17 08:00:47.000,11.044879,46.0082089,"",3.0,1600.8,,"3.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892846,true,2007-12-17 12:01:17.000,11.0445923,46.0083581,"",4.0,1601.47,,"3.2",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892847,true,2007-12-17 16:00:56.000,11.0471047,46.0102194,"",1.0,1597.68,,"7",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892848,true,2007-12-17 20:00:53.000,11.0444447,46.0097232,"",1.0,1617.58,,"3",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892849,true,2007-12-18 00:00:53.000,11.0443324,46.0087788,"",-2.0,1610.52,,"1.8",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892850,true,2007-12-18 04:01:23.000,11.0443955,46.0088993,"",4.0,1618.44,,"2.8",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892851,true,2007-12-18 08:00:48.000,11.0457643,46.0079356,"",3.0,1612.07,,"4.4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892852,true,2007-12-18 12:01:24.000,11.0446736,46.0083929,"",5.0,1611.64,,"4.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892853,true,2007-12-18 16:00:53.000,11.0450914,46.0087302,"",3.0,1592.11,,"6.4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892854,true,2007-12-18 20:00:56.000,11.0439786,46.0087708,"",1.0,1623.9,,"5.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892855,true,2007-12-19 00:00:55.000,11.0440681,46.0111159,"",0.0,1609.88,,"4.4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892856,true,2007-12-19 04:01:24.000,11.0441367,46.0121486,"",2.0,1614.41,,"4.4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892857,true,2007-12-19 08:00:43.000,11.0451034,46.0084372,"",7.0,1604.1,,"4.2",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892858,true,2007-12-19 12:03:07.000,,,"",6.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892859,true,2007-12-19 16:01:48.000,11.043983,46.0088557,"",4.0,1616.17,,"3.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892860,true,2007-12-19 20:01:11.000,11.0425492,46.0090064,"",3.0,1611.12,,"3",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892861,true,2007-12-20 00:01:18.000,11.0419723,46.0090084,"",4.0,1617.85,,"2.8",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892862,true,2007-12-20 04:01:43.000,11.0423792,46.0086101,"",3.0,1617.52,,"18.4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892863,true,2007-12-20 08:02:09.000,11.044161,46.004973,"",9.0,1615.93,,"3.4",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892864,true,2007-12-20 12:01:53.000,11.0445486,46.0065076,"",8.0,1676.39,,"8.8",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892865,true,2007-12-20 16:00:53.000,11.0443782,46.0088486,"",4.0,1622.49,,"3.6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892866,true,2007-12-20 20:00:54.000,11.0454279,46.0095076,"",2.0,1617.09,,"3.2",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892867,true,2007-12-21 00:00:53.000,11.044569,46.0117478,"",3.0,1614.34,,"2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892868,true,2007-12-21 04:00:48.000,11.0432554,46.0127585,"",2.0,1617.06,,"3.8",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892869,true,2007-12-21 08:01:24.000,11.0446707,46.0070651,"",8.0,1633.23,,"3.6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892870,true,2007-12-21 12:01:17.000,11.0443562,46.0082445,"",11.0,1633.12,,"3",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892871,true,2007-12-21 16:00:54.000,11.0434008,46.008314,"",6.0,1615.93,,"4.8",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892872,true,2007-12-21 20:01:42.000,11.0418925,46.0095163,"",3.0,1646.74,,"4.2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892873,true,2007-12-22 00:00:54.000,11.044895,46.0112068,"",3.0,1598.73,,"3.8",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892874,true,2007-12-22 04:01:24.000,11.0444386,46.0120232,"",3.0,1615.35,,"6.8",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892875,true,2007-12-22 08:00:53.000,11.0439768,46.0101216,"",9.0,1615.13,,"5",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892876,true,2007-12-22 12:02:51.000,11.044404,46.0060854,"",9.0,1620.23,,"4.2",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892877,true,2007-12-22 16:01:23.000,11.0466127,46.0093604,"",7.0,1599.53,,"4.6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892878,true,2007-12-22 20:01:12.000,11.0464925,46.0102922,"",5.0,1617.67,,"4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892879,true,2007-12-23 00:01:12.000,11.0454636,46.0115471,"",8.0,1613.64,,"2.4",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892880,true,2007-12-23 04:00:44.000,11.0445517,46.0116221,"",8.0,1609.76,,"1.8",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892881,true,2007-12-23 08:01:12.000,11.0454837,46.0073454,"",10.0,1614.27,,"6.2",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892882,true,2007-12-23 12:01:53.000,11.044204,46.006077,"",11.0,1680.91,,"2.6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892883,true,2007-12-23 16:00:47.000,11.0445459,46.0088166,"",9.0,1635.66,,"8.2",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892884,true,2007-12-23 20:01:11.000,11.0452591,46.0089356,"",12.0,1632.62,,"1.6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892885,true,2007-12-24 00:00:47.000,11.0463529,46.0104263,"",7.0,1622.74,,"1.8",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892886,true,2007-12-24 04:01:23.000,11.0437871,46.0101384,"",9.0,1620.27,,"6.4",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892887,true,2007-12-24 08:00:53.000,11.0475369,46.0093921,"",10.0,1608.63,,"3.2",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892888,true,2007-12-24 12:01:24.000,11.0442403,46.0085099,"",7.0,1617.15,,"2.6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892889,true,2007-12-24 16:01:44.000,11.0436585,46.0084054,"",5.0,1614.46,,"8.2",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892890,true,2007-12-24 20:00:55.000,11.0441841,46.0086431,"",4.0,1619.53,,"2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892891,true,2007-12-25 00:01:17.000,11.0454412,46.0093779,"",4.0,1617.11,,"4.2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892892,true,2007-12-25 04:01:17.000,11.0439348,46.0088983,"",2.0,1618.55,,"2.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892893,true,2007-12-25 08:00:56.000,11.044398,46.0088807,"",4.0,1614.88,,"3.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892894,true,2007-12-25 12:01:11.000,11.0448667,46.0082646,"",5.0,1614.28,,"3.6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892895,true,2007-12-25 16:01:17.000,11.0438547,46.0086128,"",2.0,1608.88,,"7.4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892896,true,2007-12-25 20:00:56.000,11.0452054,46.008844,"",2.0,1607.7,,"2.4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892897,true,2007-12-26 00:00:56.000,11.0441816,46.0085867,"",1.0,1614.46,,"2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892898,true,2007-12-26 04:00:54.000,11.0441436,46.0085905,"",5.0,1614.06,,"2.8",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892899,true,2007-12-26 08:00:53.000,11.0441127,46.0086525,"",1.0,1608.79,,"4.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892900,true,2007-12-26 12:01:53.000,11.0452637,46.0049287,"",7.0,1709.65,,"2.6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892901,true,2007-12-26 16:00:43.000,11.0428418,46.008282,"",7.0,1623.54,,"2.8",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892902,true,2007-12-26 20:00:56.000,11.0431573,46.0084954,"",4.0,1625.65,,"2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892903,true,2007-12-27 00:01:11.000,11.0422445,46.0092708,"",4.0,1620.27,,"4.2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892904,true,2007-12-27 04:00:55.000,11.0408416,46.0100421,"",3.0,1638.95,,"4.4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892905,true,2007-12-27 08:00:55.000,11.0464624,46.0090899,"",4.0,1609.11,,"3.6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892906,true,2007-12-27 12:01:25.000,11.0442673,46.0053319,"",6.0,1656.64,,"6.8",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892907,true,2007-12-27 16:01:50.000,11.0446144,46.0070154,"",4.0,1674.7,,"1.8",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892908,true,2007-12-27 20:00:55.000,11.0441822,46.0085832,"",2.0,1628.74,,"2.4",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892909,true,2007-12-28 00:00:56.000,11.0444242,46.0086543,"",3.0,1611.38,,"4.2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892910,true,2007-12-28 04:00:53.000,11.0442175,46.0085312,"",3.0,1617.64,,"2",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892911,true,2007-12-28 08:01:12.000,11.0443083,46.0084307,"",4.0,1599.24,,"5.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892912,true,2007-12-28 12:01:17.000,11.0436087,46.00761,"",6.0,1603.93,,"2.6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892913,true,2007-12-28 16:00:53.000,11.0442604,46.0084527,"",4.0,1606.61,,"2.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892914,true,2007-12-28 20:00:49.000,11.0450834,46.009541,"",3.0,1614.9,,"4.2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892915,true,2007-12-29 00:00:56.000,11.0448904,46.0111798,"",0.0,1605.8,,"2.4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892916,true,2007-12-29 04:00:49.000,11.0440332,46.0121066,"",5.0,1616.13,,"3",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892917,true,2007-12-29 08:00:49.000,11.0454845,46.0068886,"",4.0,1643.83,,"5",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892918,true,2007-12-29 12:01:12.000,11.0447724,46.0083641,"",5.0,1611.95,,"4.4",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892919,true,2007-12-29 16:00:44.000,11.0445503,46.0086079,"",4.0,1594.12,,"4.2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892920,true,2007-12-29 20:01:17.000,11.04569,46.0095465,"",2.0,1592.06,,"5.2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892921,true,2007-12-30 00:00:56.000,11.0442656,46.0120568,"",3.0,1597.85,,"4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892922,true,2007-12-30 04:00:41.000,11.0443096,46.0088001,"",5.0,1611.01,,"2.2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892923,true,2007-12-30 08:00:54.000,11.0453481,46.0086128,"",7.0,1604.71,,"3.6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892924,true,2007-12-30 12:03:10.000,,,"",5.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892925,true,2007-12-30 16:01:41.000,11.0456566,46.0065604,"",5.0,1605.39,,"3.6",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892926,true,2007-12-30 20:01:54.000,11.0473582,46.0086697,"",6.0,1612.5,,"5.8",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892927,true,2007-12-31 00:01:17.000,11.046535,46.0087673,"",10.0,1613.15,,"3",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892928,true,2007-12-31 04:00:55.000,11.0473586,46.0095522,"",4.0,1601.18,,"5",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892929,true,2007-12-31 08:01:24.000,11.0454349,46.0078866,"",5.0,1599.26,,"4.8",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892930,true,2007-12-31 12:03:07.000,11.0471484,46.0063363,"",7.0,1598.86,,"8.2",3.44,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892931,true,2007-12-31 16:00:53.000,11.0441819,46.0085225,"",5.0,1614.4,,"2.4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892932,true,2007-12-31 20:00:56.000,11.0471893,46.0096413,"",3.0,1618.03,,"4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892933,true,2008-01-01 00:00:53.000,11.0476375,46.0106403,"",2.0,1612.28,,"2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892934,true,2008-01-01 04:00:51.000,11.047808,46.0098802,"",2.0,1607.67,,"2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892935,true,2008-01-01 08:01:12.000,11.0470465,46.0092649,"",2.0,1611.17,,"2.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892936,true,2008-01-01 12:01:24.000,11.0475955,46.0060486,"",3.0,1603.34,,"6.4",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892937,true,2008-01-01 16:00:47.000,11.0474857,46.0104722,"",-1.0,1596.95,,"3.2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892938,true,2008-01-01 20:00:56.000,11.0462893,46.0115059,"",-4.0,1618.06,,"2.2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892939,true,2008-01-02 00:00:50.000,11.0458786,46.0115721,"",4.0,1612.35,,"2.2",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
181892940,true,2008-01-02 04:00:54.000,11.045688,46.0122706,"",1.0,1613.83,,"2.6",3.36,"gps","Capreolus capreolus","GSM02927","Decimo (M10)","EuroDeer: Roe deer in Italy 2005-2008"
